,PUN,DateTime
6953,65.34,2018-03-03 17:00:00+00:00
6954,71.77147,2018-03-03 18:00:00+00:00
6955,76.46908,2018-03-03 19:00:00+00:00
6956,76.73226,2018-03-03 20:00:00+00:00
6957,76.36288,2018-03-03 21:00:00+00:00
6958,71.88505,2018-03-03 22:00:00+00:00
6959,65.95393,2018-03-03 23:00:00+00:00
6960,51.4,2018-03-03 00:00:00+00:00
6961,50.0,2018-03-04 01:00:00+00:00
6962,45.94,2018-03-04 02:00:00+00:00
6963,44.4,2018-03-04 03:00:00+00:00
6964,45.1,2018-03-04 04:00:00+00:00
6965,46.41,2018-03-04 05:00:00+00:00
6966,47.31,2018-03-04 06:00:00+00:00
6967,49.52,2018-03-04 07:00:00+00:00
6968,49.9,2018-03-04 08:00:00+00:00
6969,50.6,2018-03-04 09:00:00+00:00
6970,51.8,2018-03-04 10:00:00+00:00
6971,51.53,2018-03-04 11:00:00+00:00
6972,51.19,2018-03-04 12:00:00+00:00
6973,50.88,2018-03-04 13:00:00+00:00
6974,49.29,2018-03-04 14:00:00+00:00
6975,43.91,2018-03-04 15:00:00+00:00
6976,49.4,2018-03-04 16:00:00+00:00
6977,52.53,2018-03-04 17:00:00+00:00
6978,54.88,2018-03-04 18:00:00+00:00
6979,70.57236999999999,2018-03-04 19:00:00+00:00
6980,75.3607,2018-03-04 20:00:00+00:00
6981,75.07925999999999,2018-03-04 21:00:00+00:00
6982,65.0,2018-03-04 22:00:00+00:00
6983,56.6,2018-03-04 23:00:00+00:00
6984,53.12,2018-03-04 00:00:00+00:00
6985,46.82,2018-03-05 01:00:00+00:00
6986,43.75,2018-03-05 02:00:00+00:00
6987,42.97,2018-03-05 03:00:00+00:00
6988,42.93,2018-03-05 04:00:00+00:00
6989,43.75,2018-03-05 05:00:00+00:00
6990,46.82,2018-03-05 06:00:00+00:00
6991,67.79,2018-03-05 07:00:00+00:00
6992,74.49,2018-03-05 08:00:00+00:00
6993,93.04063000000001,2018-03-05 09:00:00+00:00
6994,92.76696,2018-03-05 10:00:00+00:00
6995,89.31404,2018-03-05 11:00:00+00:00
6996,86.56466999999999,2018-03-05 12:00:00+00:00
6997,77.70563,2018-03-05 13:00:00+00:00
6998,77.71197,2018-03-05 14:00:00+00:00
6999,79.04653,2018-03-05 15:00:00+00:00
7000,82.32183,2018-03-05 16:00:00+00:00
7001,89.15079,2018-03-05 17:00:00+00:00
7002,80.92299,2018-03-05 18:00:00+00:00
7003,93.61362,2018-03-05 19:00:00+00:00
7004,89.10091,2018-03-05 20:00:00+00:00
7005,76.26850999999999,2018-03-05 21:00:00+00:00
7006,74.77256,2018-03-05 22:00:00+00:00
7007,72.9,2018-03-05 23:00:00+00:00
7008,66.25,2018-03-05 00:00:00+00:00
7009,47.88,2018-03-06 01:00:00+00:00
7010,44.0,2018-03-06 02:00:00+00:00
7011,43.0,2018-03-06 03:00:00+00:00
7012,42.97,2018-03-06 04:00:00+00:00
7013,42.97,2018-03-06 05:00:00+00:00
7014,46.29,2018-03-06 06:00:00+00:00
7015,53.48,2018-03-06 07:00:00+00:00
7016,61.68,2018-03-06 08:00:00+00:00
7017,73.10970999999999,2018-03-06 09:00:00+00:00
7018,69.4286,2018-03-06 10:00:00+00:00
7019,64.29245,2018-03-06 11:00:00+00:00
7020,61.628330000000005,2018-03-06 12:00:00+00:00
7021,55.18874,2018-03-06 13:00:00+00:00
7022,55.39105,2018-03-06 14:00:00+00:00
7023,59.55259,2018-03-06 15:00:00+00:00
7024,60.7829,2018-03-06 16:00:00+00:00
7025,63.823319999999995,2018-03-06 17:00:00+00:00
7026,63.2478,2018-03-06 18:00:00+00:00
7027,73.86910999999999,2018-03-06 19:00:00+00:00
7028,73.9,2018-03-06 20:00:00+00:00
7029,68.6,2018-03-06 21:00:00+00:00
7030,55.96136,2018-03-06 22:00:00+00:00
7031,53.48,2018-03-06 23:00:00+00:00
7032,50.99,2018-03-06 00:00:00+00:00
7033,43.91,2018-03-07 01:00:00+00:00
7034,39.12,2018-03-07 02:00:00+00:00
7035,39.0,2018-03-07 03:00:00+00:00
7036,39.0,2018-03-07 04:00:00+00:00
7037,39.11,2018-03-07 05:00:00+00:00
7038,42.97,2018-03-07 06:00:00+00:00
7039,49.9,2018-03-07 07:00:00+00:00
7040,56.1,2018-03-07 08:00:00+00:00
7041,62.063930000000006,2018-03-07 09:00:00+00:00
7042,58.956019999999995,2018-03-07 10:00:00+00:00
7043,52.30942,2018-03-07 11:00:00+00:00
7044,52.83823,2018-03-07 12:00:00+00:00
7045,47.98853,2018-03-07 13:00:00+00:00
7046,48.211079999999995,2018-03-07 14:00:00+00:00
7047,50.75111,2018-03-07 15:00:00+00:00
7048,53.60269,2018-03-07 16:00:00+00:00
7049,55.3487,2018-03-07 17:00:00+00:00
7050,57.1,2018-03-07 18:00:00+00:00
7051,71.02687,2018-03-07 19:00:00+00:00
7052,72.03817,2018-03-07 20:00:00+00:00
7053,58.667840000000005,2018-03-07 21:00:00+00:00
7054,53.94,2018-03-07 22:00:00+00:00
7055,50.0,2018-03-07 23:00:00+00:00
7056,46.6,2018-03-07 00:00:00+00:00
7057,42.55908,2018-03-08 01:00:00+00:00
7058,41.10112,2018-03-08 02:00:00+00:00
7059,37.95568,2018-03-08 03:00:00+00:00
7060,37.86315,2018-03-08 04:00:00+00:00
7061,37.29903,2018-03-08 05:00:00+00:00
7062,42.87622,2018-03-08 06:00:00+00:00
7063,50.57978,2018-03-08 07:00:00+00:00
7064,54.0,2018-03-08 08:00:00+00:00
7065,55.54,2018-03-08 09:00:00+00:00
7066,52.72861999999999,2018-03-08 10:00:00+00:00
7067,49.72829,2018-03-08 11:00:00+00:00
7068,48.03097,2018-03-08 12:00:00+00:00
7069,45.783770000000004,2018-03-08 13:00:00+00:00
7070,46.36692,2018-03-08 14:00:00+00:00
7071,51.35985,2018-03-08 15:00:00+00:00
7072,55.235,2018-03-08 16:00:00+00:00
7073,55.39,2018-03-08 17:00:00+00:00
7074,62.38825,2018-03-08 18:00:00+00:00
7075,76.41489,2018-03-08 19:00:00+00:00
7076,76.62637,2018-03-08 20:00:00+00:00
7077,63.62034,2018-03-08 21:00:00+00:00
7078,56.827040000000004,2018-03-08 22:00:00+00:00
7079,53.860209999999995,2018-03-08 23:00:00+00:00
7080,49.26,2018-03-08 00:00:00+00:00
7081,46.5,2018-03-09 01:00:00+00:00
7082,43.86,2018-03-09 02:00:00+00:00
7083,42.97,2018-03-09 03:00:00+00:00
7084,42.5,2018-03-09 04:00:00+00:00
7085,42.46,2018-03-09 05:00:00+00:00
7086,44.76,2018-03-09 06:00:00+00:00
7087,52.1,2018-03-09 07:00:00+00:00
7088,55.53743000000001,2018-03-09 08:00:00+00:00
7089,56.94076,2018-03-09 09:00:00+00:00
7090,55.33021,2018-03-09 10:00:00+00:00
7091,52.24,2018-03-09 11:00:00+00:00
7092,50.9,2018-03-09 12:00:00+00:00
7093,48.67,2018-03-09 13:00:00+00:00
7094,49.34,2018-03-09 14:00:00+00:00
7095,51.65,2018-03-09 15:00:00+00:00
7096,53.0,2018-03-09 16:00:00+00:00
7097,55.78504,2018-03-09 17:00:00+00:00
7098,57.95926,2018-03-09 18:00:00+00:00
7099,74.80525,2018-03-09 19:00:00+00:00
7100,75.07571999999999,2018-03-09 20:00:00+00:00
7101,57.01526,2018-03-09 21:00:00+00:00
7102,55.9039,2018-03-09 22:00:00+00:00
7103,52.76266999999999,2018-03-09 23:00:00+00:00
7104,51.13825,2018-03-09 00:00:00+00:00
7105,49.0,2018-03-10 01:00:00+00:00
7106,45.24,2018-03-10 02:00:00+00:00
7107,43.78,2018-03-10 03:00:00+00:00
7108,43.26,2018-03-10 04:00:00+00:00
7109,42.65,2018-03-10 05:00:00+00:00
7110,43.81,2018-03-10 06:00:00+00:00
7111,45.24,2018-03-10 07:00:00+00:00
7112,47.52,2018-03-10 08:00:00+00:00
7113,50.85,2018-03-10 09:00:00+00:00
7114,54.01,2018-03-10 10:00:00+00:00
7115,54.62672,2018-03-10 11:00:00+00:00
7116,50.50455,2018-03-10 12:00:00+00:00
7117,47.40782,2018-03-10 13:00:00+00:00
7118,44.54,2018-03-10 14:00:00+00:00
7119,44.60427,2018-03-10 15:00:00+00:00
7120,45.71,2018-03-10 16:00:00+00:00
7121,48.49,2018-03-10 17:00:00+00:00
7122,50.82176,2018-03-10 18:00:00+00:00
7123,56.846680000000006,2018-03-10 19:00:00+00:00
7124,64.70625,2018-03-10 20:00:00+00:00
7125,55.096630000000005,2018-03-10 21:00:00+00:00
7126,50.67523,2018-03-10 22:00:00+00:00
7127,46.44,2018-03-10 23:00:00+00:00
7128,43.0,2018-03-10 00:00:00+00:00
7129,41.57,2018-03-11 01:00:00+00:00
7130,40.0,2018-03-11 02:00:00+00:00
7131,34.94,2018-03-11 03:00:00+00:00
7132,31.51,2018-03-11 04:00:00+00:00
7133,35.0,2018-03-11 05:00:00+00:00
7134,40.68,2018-03-11 06:00:00+00:00
7135,39.25,2018-03-11 07:00:00+00:00
7136,40.68,2018-03-11 08:00:00+00:00
7137,44.85883,2018-03-11 09:00:00+00:00
7138,50.004129999999996,2018-03-11 10:00:00+00:00
7139,69.96129,2018-03-11 11:00:00+00:00
7140,89.62013,2018-03-11 12:00:00+00:00
7141,91.22086,2018-03-11 13:00:00+00:00
7142,46.92715,2018-03-11 14:00:00+00:00
7143,35.28075,2018-03-11 15:00:00+00:00
7144,40.160090000000004,2018-03-11 16:00:00+00:00
7145,49.18658,2018-03-11 17:00:00+00:00
7146,54.43,2018-03-11 18:00:00+00:00
7147,74.18,2018-03-11 19:00:00+00:00
7148,74.49018000000001,2018-03-11 20:00:00+00:00
7149,56.94643000000001,2018-03-11 21:00:00+00:00
7150,52.42375,2018-03-11 22:00:00+00:00
7151,46.62207,2018-03-11 23:00:00+00:00
7152,40.68,2018-03-11 00:00:00+00:00
7153,32.1,2018-03-12 01:00:00+00:00
7154,28.464159999999996,2018-03-12 02:00:00+00:00
7155,19.798,2018-03-12 03:00:00+00:00
7156,12.0,2018-03-12 04:00:00+00:00
7157,19.34,2018-03-12 05:00:00+00:00
7158,30.0,2018-03-12 06:00:00+00:00
7159,44.69,2018-03-12 07:00:00+00:00
7160,50.58,2018-03-12 08:00:00+00:00
7161,52.85,2018-03-12 09:00:00+00:00
7162,49.4366,2018-03-12 10:00:00+00:00
7163,48.55028,2018-03-12 11:00:00+00:00
7164,46.42354,2018-03-12 12:00:00+00:00
7165,43.271409999999996,2018-03-12 13:00:00+00:00
7166,42.51576,2018-03-12 14:00:00+00:00
7167,46.67828,2018-03-12 15:00:00+00:00
7168,48.29524,2018-03-12 16:00:00+00:00
7169,49.22825,2018-03-12 17:00:00+00:00
7170,51.25,2018-03-12 18:00:00+00:00
7171,56.0,2018-03-12 19:00:00+00:00
7172,62.40838000000001,2018-03-12 20:00:00+00:00
7173,56.09412,2018-03-12 21:00:00+00:00
7174,50.46,2018-03-12 22:00:00+00:00
7175,45.56,2018-03-12 23:00:00+00:00
7176,40.5,2018-03-12 00:00:00+00:00
7177,40.68,2018-03-13 01:00:00+00:00
7178,32.9,2018-03-13 02:00:00+00:00
7179,28.85997,2018-03-13 03:00:00+00:00
7180,27.0,2018-03-13 04:00:00+00:00
7181,29.49,2018-03-13 05:00:00+00:00
7182,40.3,2018-03-13 06:00:00+00:00
7183,50.74289,2018-03-13 07:00:00+00:00
7184,59.0,2018-03-13 08:00:00+00:00
7185,66.09968,2018-03-13 09:00:00+00:00
7186,57.900009999999995,2018-03-13 10:00:00+00:00
7187,50.720079999999996,2018-03-13 11:00:00+00:00
7188,44.80832,2018-03-13 12:00:00+00:00
7189,42.748509999999996,2018-03-13 13:00:00+00:00
7190,43.27199,2018-03-13 14:00:00+00:00
7191,46.611270000000005,2018-03-13 15:00:00+00:00
7192,51.74507,2018-03-13 16:00:00+00:00
7193,59.0303,2018-03-13 17:00:00+00:00
7194,66.5,2018-03-13 18:00:00+00:00
7195,78.94496,2018-03-13 19:00:00+00:00
7196,92.76562,2018-03-13 20:00:00+00:00
7197,74.71691,2018-03-13 21:00:00+00:00
7198,68.01167,2018-03-13 22:00:00+00:00
7199,62.4388,2018-03-13 23:00:00+00:00
7200,51.46,2018-03-13 00:00:00+00:00
7201,43.92,2018-03-14 01:00:00+00:00
7202,40.49,2018-03-14 02:00:00+00:00
7203,37.02,2018-03-14 03:00:00+00:00
7204,35.56,2018-03-14 04:00:00+00:00
7205,35.56,2018-03-14 05:00:00+00:00
7206,41.0,2018-03-14 06:00:00+00:00
7207,49.0,2018-03-14 07:00:00+00:00
7208,63.7,2018-03-14 08:00:00+00:00
7209,67.48725,2018-03-14 09:00:00+00:00
7210,60.09019,2018-03-14 10:00:00+00:00
7211,53.55996,2018-03-14 11:00:00+00:00
7212,49.0717,2018-03-14 12:00:00+00:00
7213,46.20205,2018-03-14 13:00:00+00:00
7214,45.61274,2018-03-14 14:00:00+00:00
7215,47.81658,2018-03-14 15:00:00+00:00
7216,50.96,2018-03-14 16:00:00+00:00
7217,56.61,2018-03-14 17:00:00+00:00
7218,65.93211,2018-03-14 18:00:00+00:00
7219,74.8413,2018-03-14 19:00:00+00:00
7220,76.60237,2018-03-14 20:00:00+00:00
7221,73.75878,2018-03-14 21:00:00+00:00
7222,64.21346,2018-03-14 22:00:00+00:00
7223,57.02721999999999,2018-03-14 23:00:00+00:00
7224,49.17263,2018-03-14 00:00:00+00:00
7225,47.2,2018-03-15 01:00:00+00:00
7226,44.92,2018-03-15 02:00:00+00:00
7227,43.68,2018-03-15 03:00:00+00:00
7228,42.26,2018-03-15 04:00:00+00:00
7229,41.42,2018-03-15 05:00:00+00:00
7230,45.0,2018-03-15 06:00:00+00:00
7231,59.41,2018-03-15 07:00:00+00:00
7232,66.7,2018-03-15 08:00:00+00:00
7233,73.73,2018-03-15 09:00:00+00:00
7234,64.40841,2018-03-15 10:00:00+00:00
7235,62.85471999999999,2018-03-15 11:00:00+00:00
7236,63.2028,2018-03-15 12:00:00+00:00
7237,56.26797,2018-03-15 13:00:00+00:00
7238,56.56135,2018-03-15 14:00:00+00:00
7239,60.9882,2018-03-15 15:00:00+00:00
7240,63.83045,2018-03-15 16:00:00+00:00
7241,65.18875,2018-03-15 17:00:00+00:00
7242,66.57,2018-03-15 18:00:00+00:00
7243,74.03,2018-03-15 19:00:00+00:00
7244,75.56,2018-03-15 20:00:00+00:00
7245,66.94306999999999,2018-03-15 21:00:00+00:00
7246,56.35,2018-03-15 22:00:00+00:00
7247,52.07,2018-03-15 23:00:00+00:00
7248,45.45,2018-03-15 00:00:00+00:00
7249,45.42,2018-03-16 01:00:00+00:00
7250,40.68,2018-03-16 02:00:00+00:00
7251,35.89,2018-03-16 03:00:00+00:00
7252,36.9,2018-03-16 04:00:00+00:00
7253,39.1,2018-03-16 05:00:00+00:00
7254,43.55,2018-03-16 06:00:00+00:00
7255,52.0,2018-03-16 07:00:00+00:00
7256,55.0,2018-03-16 08:00:00+00:00
7257,58.19,2018-03-16 09:00:00+00:00
7258,55.99,2018-03-16 10:00:00+00:00
7259,53.47071,2018-03-16 11:00:00+00:00
7260,51.929429999999996,2018-03-16 12:00:00+00:00
7261,50.97055,2018-03-16 13:00:00+00:00
7262,49.654990000000005,2018-03-16 14:00:00+00:00
7263,51.2908,2018-03-16 15:00:00+00:00
7264,52.99,2018-03-16 16:00:00+00:00
7265,56.0,2018-03-16 17:00:00+00:00
7266,60.01,2018-03-16 18:00:00+00:00
7267,74.43061,2018-03-16 19:00:00+00:00
7268,76.02668,2018-03-16 20:00:00+00:00
7269,74.17208000000001,2018-03-16 21:00:00+00:00
7270,56.99,2018-03-16 22:00:00+00:00
7271,54.23,2018-03-16 23:00:00+00:00
7272,51.3,2018-03-16 00:00:00+00:00
7273,57.0,2018-03-17 01:00:00+00:00
7274,51.0,2018-03-17 02:00:00+00:00
7275,49.72,2018-03-17 03:00:00+00:00
7276,47.77,2018-03-17 04:00:00+00:00
7277,46.72,2018-03-17 05:00:00+00:00
7278,48.09,2018-03-17 06:00:00+00:00
7279,52.53,2018-03-17 07:00:00+00:00
7280,56.56,2018-03-17 08:00:00+00:00
7281,60.44,2018-03-17 09:00:00+00:00
7282,66.8,2018-03-17 10:00:00+00:00
7283,66.40696,2018-03-17 11:00:00+00:00
7284,54.1444,2018-03-17 12:00:00+00:00
7285,48.22302,2018-03-17 13:00:00+00:00
7286,45.13192,2018-03-17 14:00:00+00:00
7287,45.18535,2018-03-17 15:00:00+00:00
7288,47.305,2018-03-17 16:00:00+00:00
7289,50.55803,2018-03-17 17:00:00+00:00
7290,52.53,2018-03-17 18:00:00+00:00
7291,63.245540000000005,2018-03-17 19:00:00+00:00
7292,73.29549,2018-03-17 20:00:00+00:00
7293,64.12693,2018-03-17 21:00:00+00:00
7294,57.4,2018-03-17 22:00:00+00:00
7295,57.80036,2018-03-17 23:00:00+00:00
7296,52.1388,2018-03-17 00:00:00+00:00
7297,46.37875,2018-03-18 01:00:00+00:00
7298,43.688309999999994,2018-03-18 02:00:00+00:00
7299,40.56488,2018-03-18 03:00:00+00:00
7300,38.60622,2018-03-18 04:00:00+00:00
7301,36.97766,2018-03-18 05:00:00+00:00
7302,37.89,2018-03-18 06:00:00+00:00
7303,37.6,2018-03-18 07:00:00+00:00
7304,36.2924,2018-03-18 08:00:00+00:00
7305,37.05,2018-03-18 09:00:00+00:00
7306,41.07163,2018-03-18 10:00:00+00:00
7307,42.94747,2018-03-18 11:00:00+00:00
7308,40.746359999999996,2018-03-18 12:00:00+00:00
7309,42.39351,2018-03-18 13:00:00+00:00
7310,39.34308,2018-03-18 14:00:00+00:00
7311,33.86112,2018-03-18 15:00:00+00:00
7312,35.418659999999996,2018-03-18 16:00:00+00:00
7313,45.72911,2018-03-18 17:00:00+00:00
7314,49.49,2018-03-18 18:00:00+00:00
7315,60.0,2018-03-18 19:00:00+00:00
7316,67.12714,2018-03-18 20:00:00+00:00
7317,65.76501,2018-03-18 21:00:00+00:00
7318,59.95,2018-03-18 22:00:00+00:00
7319,54.92,2018-03-18 23:00:00+00:00
7320,48.67454,2018-03-18 00:00:00+00:00
7321,45.87,2018-03-19 01:00:00+00:00
7322,41.9,2018-03-19 02:00:00+00:00
7323,40.0,2018-03-19 03:00:00+00:00
7324,37.7,2018-03-19 04:00:00+00:00
7325,38.1,2018-03-19 05:00:00+00:00
7326,43.04,2018-03-19 06:00:00+00:00
7327,56.805119999999995,2018-03-19 07:00:00+00:00
7328,65.8,2018-03-19 08:00:00+00:00
7329,69.27025,2018-03-19 09:00:00+00:00
7330,69.41735,2018-03-19 10:00:00+00:00
7331,65.8761,2018-03-19 11:00:00+00:00
7332,63.35596999999999,2018-03-19 12:00:00+00:00
7333,55.23411,2018-03-19 13:00:00+00:00
7334,53.96555,2018-03-19 14:00:00+00:00
7335,57.5761,2018-03-19 15:00:00+00:00
7336,60.25851,2018-03-19 16:00:00+00:00
7337,68.25274,2018-03-19 17:00:00+00:00
7338,66.01822,2018-03-19 18:00:00+00:00
7339,72.3074,2018-03-19 19:00:00+00:00
7340,94.41261,2018-03-19 20:00:00+00:00
7341,67.41803,2018-03-19 21:00:00+00:00
7342,61.71021,2018-03-19 22:00:00+00:00
7343,58.607209999999995,2018-03-19 23:00:00+00:00
7344,50.84722,2018-03-19 00:00:00+00:00
7345,46.6,2018-03-20 01:00:00+00:00
7346,46.36249,2018-03-20 02:00:00+00:00
7347,44.527229999999996,2018-03-20 03:00:00+00:00
7348,45.93897,2018-03-20 04:00:00+00:00
7349,46.47575,2018-03-20 05:00:00+00:00
7350,48.24,2018-03-20 06:00:00+00:00
7351,58.14884,2018-03-20 07:00:00+00:00
7352,69.88485,2018-03-20 08:00:00+00:00
7353,73.31866,2018-03-20 09:00:00+00:00
7354,70.26383,2018-03-20 10:00:00+00:00
7355,65.17253000000001,2018-03-20 11:00:00+00:00
7356,61.213519999999995,2018-03-20 12:00:00+00:00
7357,56.35038,2018-03-20 13:00:00+00:00
7358,56.228809999999996,2018-03-20 14:00:00+00:00
7359,63.80794,2018-03-20 15:00:00+00:00
7360,69.8508,2018-03-20 16:00:00+00:00
7361,69.87016,2018-03-20 17:00:00+00:00
7362,73.20411999999999,2018-03-20 18:00:00+00:00
7363,74.93011,2018-03-20 19:00:00+00:00
7364,75.68,2018-03-20 20:00:00+00:00
7365,71.73,2018-03-20 21:00:00+00:00
7366,61.38534,2018-03-20 22:00:00+00:00
7367,56.252280000000006,2018-03-20 23:00:00+00:00
7368,52.11,2018-03-20 00:00:00+00:00
7369,47.47979,2018-03-21 01:00:00+00:00
7370,43.095009999999995,2018-03-21 02:00:00+00:00
7371,41.5165,2018-03-21 03:00:00+00:00
7372,41.915209999999995,2018-03-21 04:00:00+00:00
7373,42.39059,2018-03-21 05:00:00+00:00
7374,44.34629,2018-03-21 06:00:00+00:00
7375,55.69,2018-03-21 07:00:00+00:00
7376,69.72979000000001,2018-03-21 08:00:00+00:00
7377,75.59196,2018-03-21 09:00:00+00:00
7378,67.70965,2018-03-21 10:00:00+00:00
7379,58.86026,2018-03-21 11:00:00+00:00
7380,55.98836,2018-03-21 12:00:00+00:00
7381,53.70519,2018-03-21 13:00:00+00:00
7382,54.07,2018-03-21 14:00:00+00:00
7383,55.01493000000001,2018-03-21 15:00:00+00:00
7384,56.38106,2018-03-21 16:00:00+00:00
7385,58.472359999999995,2018-03-21 17:00:00+00:00
7386,61.08008,2018-03-21 18:00:00+00:00
7387,71.42065,2018-03-21 19:00:00+00:00
7388,79.14384,2018-03-21 20:00:00+00:00
7389,66.60642,2018-03-21 21:00:00+00:00
7390,58.67013000000001,2018-03-21 22:00:00+00:00
7391,56.506269999999994,2018-03-21 23:00:00+00:00
7392,49.67584,2018-03-21 00:00:00+00:00
7393,58.56253,2018-03-22 01:00:00+00:00
7394,51.61,2018-03-22 02:00:00+00:00
7395,53.91949,2018-03-22 03:00:00+00:00
7396,48.77,2018-03-22 04:00:00+00:00
7397,48.12747,2018-03-22 05:00:00+00:00
7398,51.23254,2018-03-22 06:00:00+00:00
7399,59.55007,2018-03-22 07:00:00+00:00
7400,72.54305,2018-03-22 08:00:00+00:00
7401,79.28478,2018-03-22 09:00:00+00:00
7402,75.50829,2018-03-22 10:00:00+00:00
7403,68.46974,2018-03-22 11:00:00+00:00
7404,61.77346,2018-03-22 12:00:00+00:00
7405,57.68356,2018-03-22 13:00:00+00:00
7406,56.577819999999996,2018-03-22 14:00:00+00:00
7407,59.52318,2018-03-22 15:00:00+00:00
7408,66.5704,2018-03-22 16:00:00+00:00
7409,72.06953,2018-03-22 17:00:00+00:00
7410,78.82205,2018-03-22 18:00:00+00:00
7411,92.01943,2018-03-22 19:00:00+00:00
7412,107.56833,2018-03-22 20:00:00+00:00
7413,81.36561999999999,2018-03-22 21:00:00+00:00
7414,71.63091,2018-03-22 22:00:00+00:00
7415,63.17698000000001,2018-03-22 23:00:00+00:00
7416,57.02251,2018-03-22 00:00:00+00:00
7417,44.29626,2018-03-23 01:00:00+00:00
7418,42.68088,2018-03-23 02:00:00+00:00
7419,40.09346,2018-03-23 03:00:00+00:00
7420,39.49487,2018-03-23 04:00:00+00:00
7421,39.553779999999996,2018-03-23 05:00:00+00:00
7422,43.56886,2018-03-23 06:00:00+00:00
7423,53.119730000000004,2018-03-23 07:00:00+00:00
7424,64.24713,2018-03-23 08:00:00+00:00
7425,68.64421999999999,2018-03-23 09:00:00+00:00
7426,63.77893,2018-03-23 10:00:00+00:00
7427,57.04181,2018-03-23 11:00:00+00:00
7428,53.8062,2018-03-23 12:00:00+00:00
7429,48.96504,2018-03-23 13:00:00+00:00
7430,48.33352,2018-03-23 14:00:00+00:00
7431,48.342690000000005,2018-03-23 15:00:00+00:00
7432,51.396229999999996,2018-03-23 16:00:00+00:00
7433,54.34,2018-03-23 17:00:00+00:00
7434,57.99275,2018-03-23 18:00:00+00:00
7435,69.16028,2018-03-23 19:00:00+00:00
7436,77.02684,2018-03-23 20:00:00+00:00
7437,71.21739000000001,2018-03-23 21:00:00+00:00
7438,58.624990000000004,2018-03-23 22:00:00+00:00
7439,54.94,2018-03-23 23:00:00+00:00
7440,49.37,2018-03-23 00:00:00+00:00
7441,47.39,2018-03-24 01:00:00+00:00
7442,46.08,2018-03-24 02:00:00+00:00
7443,45.628840000000004,2018-03-24 03:00:00+00:00
7444,44.762229999999995,2018-03-24 04:00:00+00:00
7445,45.07366,2018-03-24 05:00:00+00:00
7446,45.26137,2018-03-24 06:00:00+00:00
7447,45.6,2018-03-24 07:00:00+00:00
7448,47.39,2018-03-24 08:00:00+00:00
7449,49.99,2018-03-24 09:00:00+00:00
7450,52.728880000000004,2018-03-24 10:00:00+00:00
7451,48.76,2018-03-24 11:00:00+00:00
7452,47.576440000000005,2018-03-24 12:00:00+00:00
7453,46.08,2018-03-24 13:00:00+00:00
7454,45.0,2018-03-24 14:00:00+00:00
7455,43.77,2018-03-24 15:00:00+00:00
7456,45.5,2018-03-24 16:00:00+00:00
7457,47.1,2018-03-24 17:00:00+00:00
7458,51.5,2018-03-24 18:00:00+00:00
7459,72.01,2018-03-24 19:00:00+00:00
7460,80.0,2018-03-24 20:00:00+00:00
7461,66.63479,2018-03-24 21:00:00+00:00
7462,53.34561,2018-03-24 22:00:00+00:00
7463,47.68,2018-03-24 23:00:00+00:00
7464,46.08,2018-03-24 00:00:00+00:00
7465,46.74,2018-03-25 01:00:00+00:00
7466,46.0,2018-03-25 02:00:00+00:00
7467,37.85163,2018-03-25 03:00:00+00:00
7468,37.43,2018-03-25 04:00:00+00:00
7469,42.95105,2018-03-25 05:00:00+00:00
7470,42.24,2018-03-25 06:00:00+00:00
7471,43.67,2018-03-25 07:00:00+00:00
7472,46.08,2018-03-25 08:00:00+00:00
7473,46.08,2018-03-25 09:00:00+00:00
7474,46.36,2018-03-25 10:00:00+00:00
7475,46.17,2018-03-25 11:00:00+00:00
7476,45.7,2018-03-25 12:00:00+00:00
7477,42.10003,2018-03-25 13:00:00+00:00
7478,37.95194,2018-03-25 14:00:00+00:00
7479,35.6,2018-03-25 15:00:00+00:00
7480,39.82,2018-03-25 16:00:00+00:00
7481,45.01,2018-03-25 17:00:00+00:00
7482,51.18,2018-03-25 18:00:00+00:00
7483,70.0,2018-03-25 19:00:00+00:00
7484,70.0,2018-03-25 20:00:00+00:00
7485,60.63166999999999,2018-03-25 21:00:00+00:00
7486,54.87483,2018-03-25 22:00:00+00:00
7487,49.39,2018-03-25 23:00:00+00:00
7488,44.12,2018-03-26 01:00:00+00:00
7489,39.53,2018-03-26 02:00:00+00:00
7490,38.92219,2018-03-26 03:00:00+00:00
7491,38.00778,2018-03-26 04:00:00+00:00
7492,37.25096,2018-03-26 05:00:00+00:00
7493,40.86,2018-03-26 06:00:00+00:00
7494,52.28,2018-03-26 07:00:00+00:00
7495,63.36674,2018-03-26 08:00:00+00:00
7496,78.80374,2018-03-26 09:00:00+00:00
7497,74.53907,2018-03-26 10:00:00+00:00
7498,60.874719999999996,2018-03-26 11:00:00+00:00
7499,56.253930000000004,2018-03-26 12:00:00+00:00
7500,52.36176,2018-03-26 13:00:00+00:00
7501,51.25747,2018-03-26 14:00:00+00:00
7502,51.11631,2018-03-26 15:00:00+00:00
7503,51.28345,2018-03-26 16:00:00+00:00
7504,53.894059999999996,2018-03-26 17:00:00+00:00
7505,55.58,2018-03-26 18:00:00+00:00
7506,75.92,2018-03-26 19:00:00+00:00
7507,110.31546999999999,2018-03-26 20:00:00+00:00
7508,89.07,2018-03-26 21:00:00+00:00
7509,74.97444,2018-03-26 22:00:00+00:00
7510,55.82813,2018-03-26 23:00:00+00:00
7511,52.38317,2018-03-26 00:00:00+00:00
